SPlusCode,Fullname,Store,Region,ActivityCode,IsLearned,SecondTest,Score
CE.DMX45574,45574,ĐML_NTH_PRA - 279 Ngô Gia Tự,Miền Nam Trung Bộ,,,0,0
CE.DMX48893,48893,ĐML_NTH_PRA - 279 Ngô Gia Tự,Miền Nam Trung Bộ,,,0,0
CE.DMX63323,63323,ĐML_NTH_PRA - 279 Ngô Gia Tự,Miền Nam Trung Bộ,,,0,0
CE.DMX65174,65174,ĐML_NTH_PRA - 279 Ngô Gia Tự,Miền Nam Trung Bộ,,,0,0
CE.DMX73059,73059,ĐML_NTH_PRA - 279 Ngô Gia Tự,Miền Nam Trung Bộ,,,0,0
CE.DMX87634,87634,ĐML_NTH_PRA - 279 Ngô Gia Tự,Miền Nam Trung Bộ,,,0,0
CE.DMX88354,88354,ĐML_NTH_PRA - 279 Ngô Gia Tự,Miền Nam Trung Bộ,,,0,0
CE.DMX93389,93389,ĐML_NTH_PRA - 279 Ngô Gia Tự,Miền Nam Trung Bộ,,,0,0
CE.DMX97679,97679,ĐML_NTH_PRA - 279 Ngô Gia Tự,Miền Nam Trung Bộ,,,0,0
CE.DMX97681,97681,ĐML_NTH_PRA - 279 Ngô Gia Tự,Miền Nam Trung Bộ,,,0,0
CE.DMX101326,101326,ĐML_NTH_PRA - 279 Ngô Gia Tự,Miền Nam Trung Bộ,,,0,0
CE.DMX109378,109378,ĐML_NTH_PRA - 279 Ngô Gia Tự,Miền Nam Trung Bộ,,,0,0
CE.DMX109381,109381,ĐML_NTH_PRA - 279 Ngô Gia Tự,Miền Nam Trung Bộ,,,0,0
CE.DMX8715,8715,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX19430,19430,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX20212,20212,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX32721,32721,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX33165,33165,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX35939,35939,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX42854,42854,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX45501,45501,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX52091,52091,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX55670,55670,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX58781,58781,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX59198,59198,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX67899,67899,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX137500,137500,ĐML_PYE_THO - 222 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX19568,19568,ĐMM_KHH_CLA - 282 Trường Chinh,Miền Nam Trung Bộ,,,0,0
CE.DMX24042,24042,ĐMM_KHH_CLA - 282 Trường Chinh,Miền Nam Trung Bộ,,,0,0
CE.DMX45592,45592,ĐMM_KHH_CLA - 282 Trường Chinh,Miền Nam Trung Bộ,,,0,0
CE.DMX45594,45594,ĐMM_KHH_CLA - 282 Trường Chinh,Miền Nam Trung Bộ,,,0,0
CE.DMX45597,45597,ĐMM_KHH_CLA - 282 Trường Chinh,Miền Nam Trung Bộ,,,0,0
CE.DMX48900,48900,ĐMM_KHH_CLA - 282 Trường Chinh,Miền Nam Trung Bộ,,,0,0
CE.DMX61009,61009,ĐMM_KHH_CLA - 282 Trường Chinh,Miền Nam Trung Bộ,,,0,0
CE.DMX64569,64569,ĐMM_KHH_CLA - 282 Trường Chinh,Miền Nam Trung Bộ,,,0,0
CE.DMX77880,77880,ĐMM_KHH_CLA - 282 Trường Chinh,Miền Nam Trung Bộ,,,0,0
CE.DMX90761,90761,ĐMM_KHH_CLA - 282 Trường Chinh,Miền Nam Trung Bộ,,,0,0
CE.DMX105696,105696,ĐMM_KHH_CLA - 282 Trường Chinh,Miền Nam Trung Bộ,,,0,0
CE.DMX6376,6376,ĐMM_KHH_CRA - 296 Đại Lộ Hùng Vương (Mỹ Ca),Miền Nam Trung Bộ,,,0,0
CE.DMX9563,9563,ĐMM_KHH_CRA - 296 Đại Lộ Hùng Vương (Mỹ Ca),Miền Nam Trung Bộ,,,0,0
CE.DMX19915,19915,ĐMM_KHH_CRA - 296 Đại Lộ Hùng Vương (Mỹ Ca),Miền Nam Trung Bộ,,,0,0
CE.DMX28278,28278,ĐMM_KHH_CRA - 296 Đại Lộ Hùng Vương (Mỹ Ca),Miền Nam Trung Bộ,,,0,0
CE.DMX30373,30373,ĐMM_KHH_CRA - 296 Đại Lộ Hùng Vương (Mỹ Ca),Miền Nam Trung Bộ,,,0,0
CE.DMX30732,30732,ĐMM_KHH_CRA - 296 Đại Lộ Hùng Vương (Mỹ Ca),Miền Nam Trung Bộ,,,0,0
CE.DMX30734,30734,ĐMM_KHH_CRA - 296 Đại Lộ Hùng Vương (Mỹ Ca),Miền Nam Trung Bộ,,,0,0
CE.DMX32827,32827,ĐMM_KHH_CRA - 296 Đại Lộ Hùng Vương (Mỹ Ca),Miền Nam Trung Bộ,,,0,0
CE.DMX37587,37587,ĐMM_KHH_CRA - 296 Đại Lộ Hùng Vương (Mỹ Ca),Miền Nam Trung Bộ,,,0,0
CE.DMX41209,41209,ĐMM_KHH_CRA - 296 Đại Lộ Hùng Vương (Mỹ Ca),Miền Nam Trung Bộ,,,0,0
CE.DMX58100,58100,ĐMM_KHH_CRA - 296 Đại Lộ Hùng Vương (Mỹ Ca),Miền Nam Trung Bộ,,,0,0
CE.DMX58101,58101,ĐMM_KHH_CRA - 296 Đại Lộ Hùng Vương (Mỹ Ca),Miền Nam Trung Bộ,,,0,0
CE.DMX90762,90762,ĐMM_KHH_CRA - 296 Đại Lộ Hùng Vương (Mỹ Ca),Miền Nam Trung Bộ,,,0,0
CE.DMX19374,19374,ĐMM_KHH_DKH - Diên Phước,Miền Nam Trung Bộ,,,0,0
CE.DMX45795,45795,ĐMM_KHH_DKH - Diên Phước,Miền Nam Trung Bộ,,,0,0
CE.DMX63022,63022,ĐMM_KHH_DKH - Diên Phước,Miền Nam Trung Bộ,,,0,0
CE.DMX110416,110416,ĐMM_KHH_DKH - Diên Phước,Miền Nam Trung Bộ,,,0,0
CE.DMX13210,13210,ĐMM_KHH_DKH - Lạc Long Quân,Miền Nam Trung Bộ,,,0,0
CE.DMX31464,31464,ĐMM_KHH_DKH - Lạc Long Quân,Miền Nam Trung Bộ,,,0,0
CE.DMX43515,43515,ĐMM_KHH_DKH - Lạc Long Quân,Miền Nam Trung Bộ,,,0,0
CE.DMX45793,45793,ĐMM_KHH_DKH - Lạc Long Quân,Miền Nam Trung Bộ,,,0,0
CE.DMX59362,59362,ĐMM_KHH_DKH - Lạc Long Quân,Miền Nam Trung Bộ,,,0,0
CE.DMX65248,65248,ĐMM_KHH_DKH - Lạc Long Quân,Miền Nam Trung Bộ,,,0,0
CE.DMX66189,66189,ĐMM_KHH_DKH - Lạc Long Quân,Miền Nam Trung Bộ,,,0,0
CE.DMX68402,68402,ĐMM_KHH_DKH - Lạc Long Quân,Miền Nam Trung Bộ,,,0,0
CE.DMX80996,80996,ĐMM_KHH_DKH - Lạc Long Quân,Miền Nam Trung Bộ,,,0,0
CE.DMX86871,86871,ĐMM_KHH_DKH - Lạc Long Quân,Miền Nam Trung Bộ,,,0,0
CE.DMX105823,105823,ĐMM_KHH_DKH - Lạc Long Quân,Miền Nam Trung Bộ,,,0,0
CE.DMX117076,117076,ĐMM_KHH_DKH - Lạc Long Quân,Miền Nam Trung Bộ,,,0,0
CE.DMX29498,29498,ĐMM_KHH_NHO - Ninh Diêm,Miền Nam Trung Bộ,,,0,0
CE.DMX45505,45505,ĐMM_KHH_NHO - Ninh Diêm,Miền Nam Trung Bộ,,,0,0
CE.DMX74768,74768,ĐMM_KHH_NHO - Ninh Diêm,Miền Nam Trung Bộ,,,0,0
CE.DMX108674,108674,ĐMM_KHH_NHO - Ninh Diêm,Miền Nam Trung Bộ,,,0,0
CE.DMX108676,108676,ĐMM_KHH_NHO - Ninh Diêm,Miền Nam Trung Bộ,,,0,0
CE.DMX130290,130290,ĐMM_KHH_NHO - Ninh Diêm,Miền Nam Trung Bộ,,,0,0
CE.DMX130291,130291,ĐMM_KHH_NHO - Ninh Diêm,Miền Nam Trung Bộ,,,0,0
CE.DMX130293,130293,ĐMM_KHH_NHO - Ninh Diêm,Miền Nam Trung Bộ,,,0,0
CE.DMX46300,46300,ĐMM_KHH_NHO - Ninh Hiệp,Miền Nam Trung Bộ,,,0,0
CE.DMX63024,63024,ĐMM_KHH_NHO - Ninh Hiệp,Miền Nam Trung Bộ,,,0,0
CE.DMX77088,77088,ĐMM_KHH_NHO - Ninh Hiệp,Miền Nam Trung Bộ,,,0,0
CE.DMX108671,108671,ĐMM_KHH_NHO - Ninh Hiệp,Miền Nam Trung Bộ,,,0,0
CE.DMX110382,110382,ĐMM_KHH_NHO - Ninh Hiệp,Miền Nam Trung Bộ,,,0,0
CE.DMX139031,139031,ĐMM_KHH_NHO - Ninh Hiệp,Miền Nam Trung Bộ,,,0,0
CE.DMX44713,44713,ĐMM_KHH_VNI - 485 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX48648,48648,ĐMM_KHH_VNI - 485 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX59805,59805,ĐMM_KHH_VNI - 485 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX72895,72895,ĐMM_KHH_VNI - 485 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX72899,72899,ĐMM_KHH_VNI - 485 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX73281,73281,ĐMM_KHH_VNI - 485 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX97682,97682,ĐMM_KHH_VNI - 485 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX102927,102927,ĐMM_KHH_VNI - 485 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX107665,107665,ĐMM_KHH_VNI - 485 Hùng Vương,Miền Nam Trung Bộ,,,0,0
CE.DMX9114,9114,ĐMM_NTH_NHA - Khánh Hải,Miền Nam Trung Bộ,,,0,0
CE.DMX26132,26132,ĐMM_NTH_NHA - Khánh Hải,Miền Nam Trung Bộ,,,0,0
CE.DMX65171,65171,ĐMM_NTH_NHA - Khánh Hải,Miền Nam Trung Bộ,,,0,0
CE.DMX65172,65172,ĐMM_NTH_NHA - Khánh Hải,Miền Nam Trung Bộ,,,0,0
CE.DMX45532,45532,ĐMM_NTH_NPH - Phước Dân,Miền Nam Trung Bộ,,,0,0
CE.DMX86874,86874,ĐMM_NTH_NPH - Phước Dân,Miền Nam Trung Bộ,,,0,0
CE.DMX86877,86877,ĐMM_NTH_NPH - Phước Dân,Miền Nam Trung Bộ,,,0,0
CE.DMX86879,86879,ĐMM_NTH_NPH - Phước Dân,Miền Nam Trung Bộ,,,0,0
CE.DMX132020,132020,ĐMM_NTH_NPH - Phước Dân,Miền Nam Trung Bộ,,,0,0
CE.DMX26125,26125,ĐMM_NTH_NSO - Quốc lộ 27 (Quảng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX26144,26144,ĐMM_NTH_NSO - Quốc lộ 27 (Quảng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX41405,41405,ĐMM_NTH_NSO - Quốc lộ 27 (Quảng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX58464,58464,ĐMM_NTH_NSO - Quốc lộ 27 (Quảng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX58465,58465,ĐMM_NTH_NSO - Quốc lộ 27 (Quảng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX59232,59232,ĐMM_NTH_NSO - Quốc lộ 27 (Quảng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX108816,108816,ĐMM_NTH_NSO - Quốc lộ 27 (Quảng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX110679,110679,ĐMM_NTH_NSO - Quốc lộ 27 (Quảng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX11411,11411,ĐMM_NTH_PRA - 119 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX11969,11969,ĐMM_NTH_PRA - 119 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX41397,41397,ĐMM_NTH_PRA - 119 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX48194,48194,ĐMM_NTH_PRA - 119 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX69375,69375,ĐMM_NTH_PRA - 119 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX69376,69376,ĐMM_NTH_PRA - 119 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX87590,87590,ĐMM_NTH_PRA - 119 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX88990,88990,ĐMM_NTH_PRA - 119 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX93352,93352,ĐMM_NTH_PRA - 119 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX11429,11429,ĐMM_NTH_PRA - 671 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX27056,27056,ĐMM_NTH_PRA - 671 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX48895,48895,ĐMM_NTH_PRA - 671 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX83742,83742,ĐMM_NTH_PRA - 671 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX103006,103006,ĐMM_NTH_PRA - 671 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX109359,109359,ĐMM_NTH_PRA - 671 Đường 21/8,Miền Nam Trung Bộ,,,0,0
CE.DMX23685,23685,ĐMM_PYE_DHO - Đường 29 (Hòa Hiệp Trung),Miền Nam Trung Bộ,,,0,0
CE.DMX82654,82654,ĐMM_PYE_DHO - Đường 29 (Hòa Hiệp Trung),Miền Nam Trung Bộ,,,0,0
CE.DMX105695,105695,ĐMM_PYE_DHO - Đường 29 (Hòa Hiệp Trung),Miền Nam Trung Bộ,,,0,0
CE.DMX137499,137499,ĐMM_PYE_DHO - Đường 29 (Hòa Hiệp Trung),Miền Nam Trung Bộ,,,0,0
CE.DMX137501,137501,ĐMM_PYE_DHO - Đường 29 (Hòa Hiệp Trung),Miền Nam Trung Bộ,,,0,0
CE.DMX137502,137502,ĐMM_PYE_DHO - Đường 29 (Hòa Hiệp Trung),Miền Nam Trung Bộ,,,0,0
CE.DMX137503,137503,ĐMM_PYE_DHO - Đường 29 (Hòa Hiệp Trung),Miền Nam Trung Bộ,,,0,0
CE.DMX137504,137504,ĐMM_PYE_DHO - Đường 29 (Hòa Hiệp Trung),Miền Nam Trung Bộ,,,0,0
CE.DMX137506,137506,ĐMM_PYE_DHO - Đường 29 (Hòa Hiệp Trung),Miền Nam Trung Bộ,,,0,0
CE.DMX19429,19429,ĐMM_PYE_SCA - 171 Phạm Văn Đồng,Miền Nam Trung Bộ,,,0,0
CE.DMX33150,33150,ĐMM_PYE_SCA - 171 Phạm Văn Đồng,Miền Nam Trung Bộ,,,0,0
CE.DMX35924,35924,ĐMM_PYE_SCA - 171 Phạm Văn Đồng,Miền Nam Trung Bộ,,,0,0
CE.DMX35927,35927,ĐMM_PYE_SCA - 171 Phạm Văn Đồng,Miền Nam Trung Bộ,,,0,0
CE.DMX44395,44395,ĐMM_PYE_SCA - 171 Phạm Văn Đồng,Miền Nam Trung Bộ,,,0,0
CE.DMX52095,52095,ĐMM_PYE_SCA - 171 Phạm Văn Đồng,Miền Nam Trung Bộ,,,0,0
CE.DMX52097,52097,ĐMM_PYE_SCA - 171 Phạm Văn Đồng,Miền Nam Trung Bộ,,,0,0
CE.DMX52099,52099,ĐMM_PYE_SCA - 171 Phạm Văn Đồng,Miền Nam Trung Bộ,,,0,0
CE.DMX139080,139080,ĐMM_PYE_SCA - 171 Phạm Văn Đồng,Miền Nam Trung Bộ,,,0,0
CE.DMX14298,14298,ĐMM_PYE_SHO - 182 Trần Phú (Củng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX35917,35917,ĐMM_PYE_SHO - 182 Trần Phú (Củng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX54955,54955,ĐMM_PYE_SHO - 182 Trần Phú (Củng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX54961,54961,ĐMM_PYE_SHO - 182 Trần Phú (Củng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX60053,60053,ĐMM_PYE_SHO - 182 Trần Phú (Củng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX106203,106203,ĐMM_PYE_SHO - 182 Trần Phú (Củng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX106204,106204,ĐMM_PYE_SHO - 182 Trần Phú (Củng Sơn),Miền Nam Trung Bộ,,,0,0
CE.DMX14938,14938,ĐMM_PYE_TAN - Chí Thạnh,Miền Nam Trung Bộ,,,0,0
CE.DMX16725,16725,ĐMM_PYE_TAN - Chí Thạnh,Miền Nam Trung Bộ,,,0,0
CE.DMX48245,48245,ĐMM_PYE_TAN - Chí Thạnh,Miền Nam Trung Bộ,,,0,0
CE.DMX48248,48248,ĐMM_PYE_TAN - Chí Thạnh,Miền Nam Trung Bộ,,,0,0
CE.DMX59180,59180,ĐMM_PYE_TAN - Chí Thạnh,Miền Nam Trung Bộ,,,0,0
CE.DMX64624,64624,ĐMM_PYE_TAN - Chí Thạnh,Miền Nam Trung Bộ,,,0,0
CE.DMX64625,64625,ĐMM_PYE_TAN - Chí Thạnh,Miền Nam Trung Bộ,,,0,0
CE.DMX64629,64629,ĐMM_PYE_TAN - Chí Thạnh,Miền Nam Trung Bộ,,,0,0
CE.DMX64631,64631,ĐMM_PYE_TAN - Chí Thạnh,Miền Nam Trung Bộ,,,0,0
CE.DMX30713,30713,ĐMM_PYE_THO - 34A Lê Lợi,Miền Nam Trung Bộ,,,0,0
CE.DMX31576,31576,ĐMM_PYE_THO - 34A Lê Lợi,Miền Nam Trung Bộ,,,0,0
CE.DMX33158,33158,ĐMM_PYE_THO - 34A Lê Lợi,Miền Nam Trung Bộ,,,0,0
CE.DMX44971,44971,ĐMM_PYE_THO - 34A Lê Lợi,Miền Nam Trung Bộ,,,0,0
CE.DMX54137,54137,ĐMM_PYE_THO - 34A Lê Lợi,Miền Nam Trung Bộ,,,0,0
CE.DMX58790,58790,ĐMM_PYE_THO - 34A Lê Lợi,Miền Nam Trung Bộ,,,0,0
CE.DMX137505,137505,ĐMM_PYE_THO - 34A Lê Lợi,Miền Nam Trung Bộ,,,0,0
CE.DMX51505,51505,ĐMS_KHH_NHO - Ninh Sim,Miền Nam Trung Bộ,,,0,0
CE.DMX110393,110393,ĐMS_KHH_NHO - Ninh Sim,Miền Nam Trung Bộ,,,0,0
CE.DMX37020,37020,ĐMS_NTH_NHA - Hộ Hải,Miền Nam Trung Bộ,,,0,0
CE.DMX26148,26148,ĐMS_NTH_NHA - Nhơn Hải,Miền Nam Trung Bộ,,,0,0
CE.DMX65175,65175,ĐMS_NTH_NHA - Nhơn Hải,Miền Nam Trung Bộ,,,0,0
CE.DMX45575,45575,ĐMS_NTH_NPH - Phước Hậu,Miền Nam Trung Bộ,,,0,0
CE.DMX86878,86878,ĐMS_NTH_NPH - Phước Hậu,Miền Nam Trung Bộ,,,0,0
CE.DMX73058,73058,ĐMS_NTH_PRA - Đông Hải,Miền Nam Trung Bộ,,,0,0
CE.DMX139644,139644,ĐMS_NTH_TNA - Cà Ná,Miền Nam Trung Bộ,,,0,0
CE.DMX35914,35914,ĐMS_PYE_SHI - Hai Riêng,Miền Nam Trung Bộ,,,0,0
CE.DMX52096,52096,ĐMS_PYE_SHI - Hai Riêng,Miền Nam Trung Bộ,,,0,0
CE.DMX54954,54954,ĐMS_PYE_SHI - Hai Riêng,Miền Nam Trung Bộ,,,0,0
CE.DMX94693,94693,ĐMS_PYE_SHI - Hai Riêng,Miền Nam Trung Bộ,,,0,0
CE.DMX110434,110434,ĐMS_PYE_SHI - Hai Riêng,Miền Nam Trung Bộ,,,0,0
CE.DMX107184,107184,ĐMS_PYE_SHO - Sơn Hà,Miền Nam Trung Bộ,,,0,0
CE.DMX19094,19094,ĐMS_PYE_TAN - An Ninh Tây,Miền Nam Trung Bộ,,,0,0
CE.DMX52094,52094,ĐMS_PYE_TAN - An Ninh Tây,Miền Nam Trung Bộ,,,0,0
CE.DMX55393,55393,ĐMS_PYE_TAN - An Ninh Tây,Miền Nam Trung Bộ,,,0,0
CE.DMX90096,90096,ĐMS_PYE_TAN - An Ninh Tây,Miền Nam Trung Bộ,,,0,0
CE.DMX115191,115191,ĐMS_PYE_TAN - An Ninh Tây,Miền Nam Trung Bộ,,,0,0
CE.DMX133466,133466,ĐMS_PYE_TAN - An Ninh Tây,Miền Nam Trung Bộ,,,0,0
CE.DMX139090,139090,ĐMS_PYE_TAN - An Ninh Tây,Miền Nam Trung Bộ,,,0,0
CE.DMX6595,6595,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX11795,11795,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX22797,22797,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX40185,40185,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX40192,40192,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX40193,40193,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX48455,48455,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX51199,51199,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX53660,53660,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX58200,58200,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX62496,62496,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX65706,65706,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX80309,80309,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX91586,91586,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX101184,101184,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX105498,105498,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX109974,109974,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX112271,112271,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX117004,117004,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX136404,136404,ĐML_BTR_BAT - 21A1 Trần Hưng Đạo (Ba Tri),Miền Tây 1,,,0,0
CE.DMX28048,28048,ĐML_BTR_BTR - 549B Bến Tre,Miền Tây 1,,,0,0
CE.DMX28665,28665,ĐML_BTR_BTR - 549B Bến Tre,Miền Tây 1,,,0,0
CE.DMX34795,34795,ĐML_BTR_BTR - 549B Bến Tre,Miền Tây 1,,,0,0
CE.DMX46949,46949,ĐML_BTR_BTR - 549B Bến Tre,Miền Tây 1,,,0,0
CE.DMX53095,53095,ĐML_BTR_BTR - 549B Bến Tre,Miền Tây 1,,,0,0
CE.DMX59679,59679,ĐML_BTR_BTR - 549B Bến Tre,Miền Tây 1,,,0,0
CE.DMX62739,62739,ĐML_BTR_BTR - 549B Bến Tre,Miền Tây 1,,,0,0
CE.DMX65045,65045,ĐML_BTR_BTR - 549B Bến Tre,Miền Tây 1,,,0,0
CE.DMX108897,108897,ĐML_BTR_BTR - 549B Bến Tre,Miền Tây 1,,,0,0
CE.DMX112959,112959,ĐML_BTR_BTR - 549B Bến Tre,Miền Tây 1,,,0,0
CE.DMX11166,11166,ĐML_BTR_BTR - Sơn Đông,Miền Tây 1,,,0,0
CE.DMX27616,27616,ĐML_BTR_BTR - Sơn Đông,Miền Tây 1,,,0,0
CE.DMX28018,28018,ĐML_BTR_BTR - Sơn Đông,Miền Tây 1,,,0,0
CE.DMX59429,59429,ĐML_BTR_BTR - Sơn Đông,Miền Tây 1,,,0,0
CE.DMX63828,63828,ĐML_BTR_BTR - Sơn Đông,Miền Tây 1,,,0,0
CE.DMX64452,64452,ĐML_BTR_BTR - Sơn Đông,Miền Tây 1,,,0,0
CE.DMX110896,110896,ĐML_BTR_BTR - Sơn Đông,Miền Tây 1,,,0,0
CE.DMX43853,43853,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX46962,46962,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX49467,49467,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX113963,113963,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX155570,155570,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX16639,16639,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX23326,23326,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX28353,28353,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX35441,35441,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX38789,38789,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX43280,43280,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX43331,43331,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX49468,49468,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX57446,57446,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX64453,64453,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX77300,77300,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX81958,81958,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
CE.DMX117002,117002,ĐML_BTR_CTH - Quới Sơn (Giao Long),Miền Tây 1,,,0,0
